Customer ID,Gender,Age,Zip Code,Latitude,Longitude,Tenure in Months,Offer,Internet Type,Avg Monthly GB Download,Unlimited Data,Contract,Payment Method,Monthly Charge,Total Charges,Total Extra Data Charges,Total Revenue,Customer Status
0281-CNTZX,Male,56,94060,37.22565,-122.297533,63,Offer B,,,,Two Year,Bank Withdrawal,19.95,1234.8,0,3651.48,Stayed
0282-NVSJS,Female,70,95004,36.878364,-121.629781,12,Offer D,DSL,14,Yes,Month-to-Month,Mailed Check,29.3,355.9,0,355.9,Stayed
0285-INHLN,Male,54,93603,36.64545,-118.924982,27,None,DSL,53,Yes,Month-to-Month,Credit Card,54.75,1510.3,0,2487.43,Stayed
0289-IVARM,Female,57,93648,36.622237,-119.521126,35,None,DSL,20,Yes,Month-to-Month,Bank Withdrawal,60.55,1982.6,0,3550.95,Stayed
0292-WEGCH,Female,40,92328,36.27688,-117.033326,54,Offer B,DSL,12,Yes,Month-to-Month,Bank Withdrawal,86.2,4524.05,0,4757.87,Stayed
0295-PPHDO,Male,56,91744,34.031441,-117.936436,1,None,Fiber Optic,2,Yes,Month-to-Month,Bank Withdrawal,95.45,95.45,0,101.04,Churned
0295-QVKPB,Male,38,93656,36.452211,-119.94575,5,Offer E,DSL,5,Yes,Month-to-Month,Credit Card,63.95,318.1,0,387.9,Stayed
0297-RBCSG,Male,61,94104,37.791222,-122.402241,19,None,DSL,6,No,One Year,Bank Withdrawal,65.35,1231.85,60,2085.86,Stayed
0298-XACET,Male,35,95916,39.657228,-121.37778,52,None,DSL,17,Yes,Two Year,Credit Card,50.2,2554,0,2526.99,Stayed
0301-FIDRB,Female,61,95439,38.493888,-122.777141,72,None,DSL,22,Yes,Two Year,Bank Withdrawal,63.8,4684.3,0,4684.3,Stayed
0301-KOBTQ,Male,50,95010,36.977025,-121.952864,32,None,,,,Two Year,Bank Withdrawal,20.05,614.45,0,1081.84,Stayed
0302-JOIVN,Female,47,92109,32.787836,-117.232376,8,None,Fiber Optic,6,Yes,Month-to-Month,Bank Withdrawal,101.15,842.9,0,977.94,Churned
0303-UNCIP,Male,35,91711,34.127621,-117.717863,41,Offer B,DSL,30,No,One Year,Mailed Check,65,2531.8,140,4211.35,Stayed
0303-WMMRN,Male,32,91207,34.182378,-118.262922,5,None,,,,Month-to-Month,Credit Card,19.25,86.05,0,191.1,Stayed
0305-SQECB,Female,54,90248,33.876482,-118.284077,11,None,DSL,17,No,One Year,Credit Card,36.05,402.6,100,502.6,Stayed
0306-JAELE,Male,61,92028,33.362575,-117.299644,5,None,Fiber Optic,11,Yes,Month-to-Month,Bank Withdrawal,96.1,453.4,0,608.85,Churned
0307-BCOPK,Female,62,94134,37.721052,-122.413573,16,Offer D,,,,One Year,Credit Card,19.05,326.65,0,990.81,Stayed
0308-GIQJT,Male,80,92126,32.886925,-117.152162,71,None,Fiber Optic,9,Yes,One Year,Bank Withdrawal,105.75,7382.85,0,7815.95,Stayed
0308-IVGOK,Female,23,92703,33.748635,-117.906125,11,None,DSL,59,Yes,One Year,Credit Card,40.4,422.6,0,422.6,Stayed
0310-MVLET,Female,63,95369,37.521708,-120.426843,61,None,Fiber Optic,7,Yes,Month-to-Month,Bank Withdrawal,99.15,6010.05,0,9019.18,Churned
0310-SUCIN,Female,50,93522,36.319181,-117.593053,71,None,Cable,6,Yes,One Year,Bank Withdrawal,84.8,6046.1,0,7683.36,Stayed
0310-VQXAM,Male,56,92404,34.183286,-117.221722,9,None,,,,Month-to-Month,Credit Card,19.85,178.8,0,545.46,Stayed
0311-QYWSS,Female,63,95542,40.057784,-123.679461,6,None,DSL,8,Yes,Month-to-Month,Bank Withdrawal,49.45,314.6,0,549.56,Stayed
0311-UNPFF,Female,58,90807,33.830099,-118.182239,26,None,Fiber Optic,22,No,Month-to-Month,Bank Withdrawal,88.8,2274.35,50,3314.69,Churned
0314-TKOSI,Female,29,91784,34.141146,-117.655583,6,Offer E,Cable,30,No,Month-to-Month,Mailed Check,55.15,322.9,0,364.78,Stayed
0315-LVCRK,Male,54,95762,38.684437,-121.055634,11,None,Fiber Optic,15,Yes,Month-to-Month,Bank Withdrawal,84.8,888.75,0,1225.02,Stayed
0318-QUUOB,Male,25,95403,38.488431,-122.752839,1,None,Fiber Optic,73,No,Month-to-Month,Bank Withdrawal,80.55,80.55,0,124.22,Churned
0318-ZOPWS,Female,31,90265,34.074572,-118.831181,49,None,,,,Two Year,Bank Withdrawal,20.15,973.35,0,1111.53,Stayed
0319-QZTCO,Female,25,95401,38.460517,-122.790335,3,Offer E,DSL,51,Yes,Month-to-Month,Credit Card,58.7,168.6,0,203.01,Joined
0320-DWVTU,Female,46,93656,36.452211,-119.94575,53,Offer B,Fiber Optic,13,Yes,Two Year,Credit Card,99.5,5424.25,0,7733.46,Stayed
0320-JDNQG,Male,28,93035,34.18454,-119.224666,23,None,Fiber Optic,27,Yes,Month-to-Month,Bank Withdrawal,99.85,2331.3,0,3204.15,Churned
0322-CHQRU,Male,63,93591,34.598221,-117.79593,2,None,DSL,9,Yes,Month-to-Month,Bank Withdrawal,45.35,89.5,0,140.48,Churned
0322-YINQP,Male,37,91723,34.084747,-117.886844,1,None,DSL,9,Yes,Month-to-Month,Credit Card,48.55,48.55,0,59.9,Churned
0323-XWWTN,Male,44,93954,36.125529,-120.864443,3,None,,,,Two Year,Credit Card,26.4,121.25,0,222.86,Joined
0324-BRPCJ,Female,74,93591,34.598221,-117.79593,68,None,Cable,24,Yes,Month-to-Month,Bank Withdrawal,100.2,6851.65,0,8302.09,Churned
0325-XBFAC,Male,44,95546,41.163637,-123.704841,8,None,Fiber Optic,10,No,Month-to-Month,Bank Withdrawal,94.7,740.3,80,976.22,Churned
0326-VDYXE,Female,21,90802,33.752524,-118.210737,70,Offer A,Fiber Optic,26,No,One Year,Bank Withdrawal,97.65,6982.5,80,8228.7,Stayed
0327-WFZSY,Male,62,95564,40.809636,-124.189977,39,Offer C,Fiber Optic,75,Yes,One Year,Bank Withdrawal,100,3835.55,0,4509.86,Stayed
0328-GRPMV,Female,43,95527,40.854512,-123.450097,1,None,Fiber Optic,25,Yes,Month-to-Month,Bank Withdrawal,70.1,70.1,0,87.47,Churned
0329-GTIAJ,Female,40,92844,33.766476,-117.969795,3,None,Fiber Optic,7,Yes,Month-to-Month,Bank Withdrawal,97.9,315.3,0,405.84,Churned
0330-BGYZE,Male,48,96121,40.181279,-120.392967,60,Offer B,Fiber Optic,4,Yes,One Year,Bank Withdrawal,102.5,6157.6,0,7310.8,Stayed
0330-IVZHA,Female,55,96007,40.448632,-122.306657,5,Offer E,Fiber Optic,10,Yes,Month-to-Month,Bank Withdrawal,69.95,330.15,0,415.55,Churned
0334-GDDSO,Male,77,92122,32.85723,-117.209774,3,Offer E,Fiber Optic,14,Yes,Month-to-Month,Bank Withdrawal,81.35,233.7,0,261.36,Churned
0334-ZFJSR,Female,41,92123,32.808814,-117.134694,55,None,Cable,13,No,One Year,Credit Card,66.05,3462.1,150,5513.47,Stayed
0336-KXKFK,Male,43,93453,35.303926,-120.256567,72,None,DSL,6,Yes,Two Year,Credit Card,61.2,4390.25,0,4390.25,Stayed
0336-PIKEI,Male,69,92869,33.792791,-117.789749,72,Offer A,DSL,9,No,Two Year,Bank Withdrawal,74.4,5360.75,140,5880.19,Stayed
0337-CNPZE,Female,63,90033,34.050198,-118.210946,41,None,Fiber Optic,22,No,Month-to-Month,Bank Withdrawal,106.3,4443.45,130,5001.08,Churned
0343-QLUZP,Male,38,95111,37.284265,-121.827673,60,Offer B,DSL,25,Yes,Two Year,Bank Withdrawal,39.6,2424.5,0,2386.04,Stayed
0345-HKJVM,Female,43,92109,32.787836,-117.232376,6,None,Fiber Optic,22,Yes,Month-to-Month,Bank Withdrawal,89.3,577.6,0,593.2,Churned
0345-XMMUG,Female,29,95640,38.33788,-120.954202,46,None,Fiber Optic,48,Yes,Two Year,Credit Card,108.9,4854.3,0,4946.3,Stayed
0347-UBKUZ,Female,46,94404,37.556094,-122.272437,15,None,,,,Month-to-Month,Mailed Check,19.9,320.45,0,361.55,Stayed
0348-SDKOL,Female,33,92117,32.825086,-117.199424,58,None,Fiber Optic,28,No,Month-to-Month,Credit Card,102.1,5885.4,100,6188.98,Churned
0354-VXMJC,Male,60,90034,34.030578,-118.399613,23,None,,,,Two Year,Credit Card,19.6,426.65,0,1209.57,Stayed
0354-WYROK,Female,70,94130,37.820894,-122.369725,31,Offer C,Fiber Optic,21,Yes,Month-to-Month,Bank Withdrawal,98.9,2911.3,0,4397.75,Churned
0356-ERHVT,Male,54,95062,36.974575,-121.991149,11,Offer D,Cable,6,Yes,Month-to-Month,Bank Withdrawal,45.9,521.9,0,664.35,Stayed
0356-OBMAC,Female,80,92596,33.657433,-117.04254,56,None,Fiber Optic,16,Yes,Two Year,Bank Withdrawal,99.9,5706.3,0,6676.78,Stayed
0357-NVCRI,Female,41,92021,32.832706,-116.873258,25,Offer C,,,,Month-to-Month,Credit Card,20.05,471.7,0,793.45,Stayed
0361-HJRDX,Female,38,91403,34.147149,-118.463365,68,Offer A,DSL,28,No,Two Year,Credit Card,-8,4539.6,130,4669.6,Stayed
0362-RAOQO,Female,48,92860,33.925833,-117.559639,40,None,,,,Two Year,Credit Card,19.65,830.25,0,1871.45,Stayed
0362-ZBZWJ,Male,46,95686,38.157794,-121.520223,36,None,Fiber Optic,22,Yes,Month-to-Month,Bank Withdrawal,84.9,3067.2,0,3954.96,Churned
0363-QJVFX,Male,22,93532,34.659579,-118.584212,32,Offer C,Fiber Optic,73,Yes,Month-to-Month,Credit Card,108.15,3432.9,0,4318.98,Churned
0363-SVHYR,Male,28,90723,33.897122,-118.164432,71,Offer A,DSL,59,Yes,Two Year,Bank Withdrawal,86.85,6263.8,0,6981.61,Stayed
0365-BZUWY,Male,58,92675,33.521447,-117.602555,17,Offer D,Fiber Optic,2,Yes,Month-to-Month,Bank Withdrawal,102.55,1742.5,0,1914.37,Stayed
0365-GXEZS,Male,55,95228,37.943954,-120.67108,18,Offer D,Fiber Optic,19,Yes,Month-to-Month,Bank Withdrawal,78.2,1468.75,0,2040.97,Stayed
0365-TRTPY,Female,52,91724,34.08111,-117.853935,37,None,Fiber Optic,30,No,Month-to-Month,Bank Withdrawal,91.2,3382.3,0,3816.31,Stayed
0366-NQSHS,Male,42,95932,39.273096,-122.050763,2,None,,,,Month-to-Month,Credit Card,19.35,46.35,0,135.03,Joined
0369-ZGOVK,Female,56,90630,33.818477,-118.038307,28,Offer C,Fiber Optic,24,Yes,One Year,Bank Withdrawal,70.4,1992.2,0,2354.52,Stayed
0373-AIVNJ,Male,34,95814,38.584505,-121.491956,9,Offer E,Cable,19,Yes,One Year,Credit Card,39.55,373,0,373,Stayed
0374-AACSZ,Female,63,93534,34.727529,-118.153098,1,Offer E,DSL,24,No,Month-to-Month,Bank Withdrawal,50.15,50.15,50,138.48,Joined
0374-FIUCA,Male,59,92867,33.81859,-117.821288,65,None,,,,Two Year,Credit Card,20.4,1414.45,0,2939.35,Stayed
0374-IOEGQ,Female,62,93926,36.52588,-121.396719,3,None,Cable,27,Yes,Month-to-Month,Bank Withdrawal,44.6,122.7,0,169.47,Joined
0375-HVGXO,Female,31,90045,33.954017,-118.402447,1,Offer E,DSL,8,Yes,Month-to-Month,Bank Withdrawal,34.7,34.7,0,34.7,Churned
0376-OIWME,Male,24,92173,32.555828,-117.040073,36,Offer C,Fiber Optic,41,Yes,Month-to-Month,Bank Withdrawal,93.6,3366.05,0,4837.37,Stayed
0376-YMCJC,Male,21,94949,38.067204,-122.524004,23,None,Cable,69,Yes,Month-to-Month,Bank Withdrawal,90.6,1943.2,0,2828.34,Churned
0377-JBKKT,Male,21,95020,37.03889,-121.528955,22,Offer D,DSL,82,Yes,Month-to-Month,Credit Card,57.95,1271.8,0,2208.56,Stayed
0378-CJKPV,Female,56,91377,34.19225,-118.776874,72,None,Fiber Optic,18,Yes,Two Year,Credit Card,112.1,7965.95,0,8275.39,Stayed
0378-NHQXU,Female,31,94080,37.654436,-122.426468,17,None,Fiber Optic,9,Yes,Month-to-Month,Bank Withdrawal,88.25,1460.65,0,1765.12,Churned
0378-TOVMS,Female,20,95385,37.609095,-121.263381,3,None,Fiber Optic,73,Yes,Month-to-Month,Bank Withdrawal,85.8,272.2,0,304,Churned
0378-XSZPU,Male,31,95117,37.311088,-121.961786,58,Offer B,Cable,21,Yes,One Year,Credit Card,60.3,3563.8,0,4562.56,Churned
0379-DJQHR,Male,60,94089,37.421633,-122.009613,67,None,DSL,18,Yes,Two Year,Credit Card,81.35,5398.6,0,8430.35,Stayed
0380-NEAVX,Male,72,92660,33.634626,-117.874882,34,None,Fiber Optic,12,Yes,One Year,Bank Withdrawal,99.85,3343.15,0,4533.15,Stayed
0380-ZCSBI,Male,56,94133,37.802071,-122.411004,10,None,,,,Month-to-Month,Credit Card,20,198.7,0,242.9,Stayed
0383-CLDDA,Female,42,94305,37.424342,-122.165641,69,Offer A,DSL,28,Yes,Two Year,Credit Card,85.35,5897.4,0,7171.83,Stayed
0384-LPITE,Male,38,90041,34.137412,-118.207607,40,None,Cable,19,Yes,One Year,Credit Card,62.05,2511.55,0,2511.55,Stayed
0384-RVBPI,Male,64,95380,37.474396,-120.875917,20,Offer D,DSL,29,Yes,Month-to-Month,Credit Card,64.4,1398.6,0,1650.6,Stayed
0386-CWRGM,Female,61,90210,34.099891,-118.414338,46,None,,,,Two Year,Credit Card,19.4,967.85,0,3152.85,Stayed
0388-EOPEX,Female,28,92503,33.890046,-117.455583,2,None,Fiber Optic,41,Yes,Month-to-Month,Bank Withdrawal,74.4,139.4,0,158.98,Churned
0390-DCFDQ,Female,76,90720,33.79499,-118.065591,1,Offer E,Fiber Optic,30,Yes,Month-to-Month,Mailed Check,70.45,70.45,0,85.73,Churned
0392-BZIUW,Female,44,93710,36.822715,-119.761826,72,None,Fiber Optic,7,Yes,Two Year,Credit Card,105,7589.8,0,8063.56,Stayed
0394-YONDK,Male,28,92025,33.081478,-117.033814,70,None,,,,Two Year,Credit Card,25.15,1790.15,0,1875.55,Stayed
0396-HUJBP,Female,34,90247,33.890853,-118.297967,2,None,,,,Month-to-Month,Credit Card,19.3,44.4,0,144.22,Joined
0396-UKGAI,Male,25,92024,33.054579,-117.25665,23,Offer D,DSL,47,Yes,Month-to-Month,Bank Withdrawal,55.3,1284.2,0,1320.54,Stayed
0396-YCHWO,Male,58,95829,38.486502,-121.334051,36,Offer C,Fiber Optic,12,Yes,Month-to-Month,Bank Withdrawal,95.4,3474.2,0,4935.08,Stayed
0397-GZBBC,Male,70,93665,36.959731,-120.653519,59,None,Fiber Optic,15,Yes,Month-to-Month,Bank Withdrawal,93.85,5574.75,0,6202.64,Churned
0397-ZXWQF,Male,24,95555,41.336354,-124.044354,67,Offer A,,,,Two Year,Bank Withdrawal,20.5,1430.95,0,4600.72,Stayed
0401-WDBXM,Male,22,95118,37.255479,-121.889838,72,None,Fiber Optic,59,No,Two Year,Bank Withdrawal,105.55,7542.25,10,8152.01,Stayed
0402-CQAJN,Female,22,91732,34.074492,-118.01462,37,None,Fiber Optic,59,Yes,Month-to-Month,Bank Withdrawal,101.9,3545.35,0,4434.83,Churned
0402-OAMEN,Female,36,93962,36.624641,-121.647195,72,Offer A,,,,Two Year,Bank Withdrawal,24.45,1709.1,0,3189.42,Stayed
0404-AHASP,Male,23,90212,34.062095,-118.401508,72,Offer A,,,,Two Year,Credit Card,19.7,1421.9,0,3435.74,Stayed
0404-SWRVG,Male,21,90631,33.940619,-117.9513,3,Offer E,Fiber Optic,71,Yes,Month-to-Month,Bank Withdrawal,74.4,229.55,0,264.61,Churned
0406-BPDVR,Female,75,93277,36.303793,-119.375646,54,Offer B,Fiber Optic,8,Yes,One Year,Credit Card,101.5,5373.1,0,7181.56,Churned
0407-BDJKB,Male,59,94114,37.758085,-122.434801,60,None,Fiber Optic,16,Yes,Month-to-Month,Bank Withdrawal,95.75,5742.9,0,7856.1,Churned
0409-WTMPL,Female,35,90602,33.972119,-118.020188,58,Offer B,Fiber Optic,18,Yes,One Year,Credit Card,110.65,6526.65,0,8727.75,Stayed
0410-IPFTY,Female,64,90822,33.778436,-118.118648,31,Offer C,Fiber Optic,9,Yes,Month-to-Month,Bank Withdrawal,83.85,2674.15,0,3035.71,Stayed
0411-EZJZE,Female,62,95215,37.946282,-121.139499,3,None,DSL,29,No,Month-to-Month,Bank Withdrawal,60.25,170.5,70,300.8,Joined
0412-UCCNP,Male,20,92332,34.9436,-115.287901,55,None,DSL,48,Yes,Two Year,Bank Withdrawal,59.2,3175.85,0,3851.25,Stayed
0415-MOSGF,Female,58,95030,37.222842,-121.988727,1,Offer E,DSL,30,Yes,Month-to-Month,Credit Card,44.4,44.4,0,70.93,Churned
0419-YAAPX,Male,44,95949,39.099204,-121.137962,49,Offer B,Fiber Optic,23,Yes,Month-to-Month,Credit Card,85.3,4297.95,0,4994.24,Stayed
0420-BWTPW,Male,40,92117,32.825086,-117.199424,8,None,DSL,16,Yes,Month-to-Month,Mailed Check,25.5,215.2,0,215.2,Churned
0420-HLGXF,Female,72,93291,36.391777,-119.372842,39,None,Fiber Optic,13,Yes,Two Year,Bank Withdrawal,99.75,4036,0,4427.17,Stayed
0420-TXVSG,Male,43,95112,37.343827,-121.883119,66,Offer A,DSL,15,Yes,Two Year,Credit Card,66.1,4428.45,0,6917.31,Stayed
0422-OHQHQ,Female,23,93722,36.78979,-119.929894,15,None,,,,One Year,Credit Card,20.55,295.95,0,815.4,Stayed
0422-UXFAP,Female,34,92117,32.825086,-117.199424,51,Offer B,Fiber Optic,23,No,One Year,Bank Withdrawal,98.85,4947.55,130,7511.27,Stayed
0423-UDIJQ,Male,74,95369,37.521708,-120.426843,9,None,DSL,12,Yes,Two Year,Mailed Check,49.2,447.9,0,511.89,Stayed
0426-TIRNE,Female,54,91316,34.150354,-118.518292,1,Offer E,,,,Month-to-Month,Credit Card,20.9,20.9,0,36.41,Churned
0428-AXXLJ,Male,29,90706,33.887676,-118.127289,25,Offer C,,,,One Year,Bank Withdrawal,19.5,516.3,0,605.8,Stayed
0428-IKYCP,Male,56,95370,37.982716,-120.343732,22,None,Fiber Optic,18,Yes,Month-to-Month,Bank Withdrawal,87,1850.65,0,2921.61,Stayed
0430-IHCDJ,Male,40,92346,34.129677,-117.154277,15,None,DSL,28,Yes,Month-to-Month,Bank Withdrawal,49,749.25,0,925.5,Stayed
0431-APWVY,Female,37,94949,38.067204,-122.524004,28,None,Fiber Optic,13,Yes,One Year,Bank Withdrawal,90.1,2598.95,0,3111.63,Churned
0432-CAJZV,Male,47,92592,33.507255,-117.029473,3,None,Fiber Optic,10,Yes,Month-to-Month,Credit Card,90.7,237.65,0,253.82,Joined
0434-CSFON,Female,34,90071,34.052917,-118.255178,47,Offer B,Fiber Optic,14,Yes,Month-to-Month,Bank Withdrawal,100.5,4707.1,0,6500.15,Stayed
0436-TWFFZ,Female,21,90805,33.864622,-118.179626,67,Offer A,DSL,41,Yes,Two Year,Mailed Check,85.25,5714.2,0,6296.46,Stayed
0439-IFYUN,Female,78,92027,33.141265,-116.967221,18,Offer D,Fiber Optic,18,No,Month-to-Month,Bank Withdrawal,74.7,1294.6,20,1694.22,Stayed
0440-EKDCF,Male,47,96113,40.198234,-120.18089,62,Offer B,Cable,15,Yes,Two Year,Credit Card,60.15,3753.2,0,5842.6,Stayed
0440-MOGPM,Female,51,94954,38.235021,-122.557332,41,None,DSL,12,Yes,One Year,Bank Withdrawal,80.55,3263.9,0,3516.46,Stayed
0440-QEXBZ,Female,64,93501,35.097323,-118.171288,44,Offer B,DSL,22,Yes,Month-to-Month,Credit Card,50.15,2139.1,0,2949.58,Stayed
0440-UEDAI,Female,59,96014,41.388397,-122.794636,53,None,Fiber Optic,6,Yes,One Year,Credit Card,94.45,5042.75,0,6838.39,Stayed
0442-TDYUO,Male,44,94922,38.343282,-122.9755,48,None,,,,Two Year,Credit Card,20.05,1036,0,2622.88,Stayed
0442-ZXKVS,Female,79,95316,37.524721,-120.757977,54,Offer B,Fiber Optic,12,Yes,One Year,Bank Withdrawal,115.6,6431.05,0,8791.39,Stayed
0447-BEMNG,Female,28,92397,34.358321,-117.618263,48,None,Cable,58,No,Month-to-Month,Bank Withdrawal,45.3,2145,140,2285,Churned
0447-RXSGD,Male,39,93940,36.362741,-121.869685,24,Offer C,Fiber Optic,6,Yes,Month-to-Month,Bank Withdrawal,99.65,2404.85,0,3021.17,Stayed
0454-OKRCT,Male,32,94301,37.444314,-122.149996,33,Offer C,Fiber Optic,27,Yes,Two Year,Bank Withdrawal,80.6,2651.1,0,3801.15,Stayed
0455-ENTCR,Male,58,95327,37.84771,-120.486589,66,None,DSL,21,Yes,Two Year,Bank Withdrawal,85.25,5538.35,0,8366.45,Stayed
0455-XFASS,Female,61,95008,37.279689,-121.954567,3,None,Fiber Optic,19,Yes,Month-to-Month,Bank Withdrawal,69.55,200.2,0,171.41,Joined
0458-HEUZG,Female,58,95511,40.166028,-123.584144,13,Offer D,Cable,13,No,Two Year,Credit Card,35.4,450.4,100,550.4,Stayed
0459-SPZHJ,Male,19,92843,33.764018,-117.931507,63,None,DSL,69,Yes,Two Year,Credit Card,83.5,5435,0,6282.35,Stayed
0461-CVKMU,Female,45,96069,40.689243,-122.037023,23,None,Fiber Optic,28,Yes,Month-to-Month,Bank Withdrawal,83.8,1900.25,0,2792.88,Churned
0463-TXOAK,Male,26,95653,38.674276,-121.961866,52,None,,,,Two Year,Credit Card,25.6,1334.5,0,2536.74,Stayed
0463-WZZKO,Male,23,91406,34.195685,-118.490752,3,Offer E,,,,Month-to-Month,Credit Card,20.75,67.1,0,116.27,Joined
0463-ZSDNT,Male,23,92026,33.21846,-117.116916,10,None,DSL,73,No,Month-to-Month,Bank Withdrawal,56.75,503.25,30,836.25,Stayed
0464-WJTKO,Female,39,96104,41.505916,-120.152505,72,None,,,,Two Year,Bank Withdrawal,20.1,1460.85,0,2481.09,Stayed
0468-YRPXN,Male,62,90717,33.794209,-118.317354,29,Offer C,Fiber Optic,19,Yes,Month-to-Month,Credit Card,98.8,2807.1,0,4204.9,Stayed
0471-ARVMX,Female,70,95451,38.93496,-122.792243,62,Offer B,Fiber Optic,18,Yes,One Year,Bank Withdrawal,104.85,6312.9,0,7722.78,Stayed
0471-LVHGK,Male,34,95662,38.689174,-121.218435,41,None,DSL,29,Yes,One Year,Bank Withdrawal,73,3001.2,0,3653.51,Churned
0475-RIJEP,Male,47,95364,38.224869,-119.755729,43,Offer B,Fiber Optic,25,Yes,Month-to-Month,Bank Withdrawal,77.85,3365.85,0,5478.44,Churned
0479-HMSWA,Female,63,92672,33.429488,-117.609432,26,Offer C,Fiber Optic,19,Yes,Two Year,Bank Withdrawal,105.45,2715.3,0,2779.78,Stayed
0480-BIXDE,Female,58,95903,39.125311,-121.392283,19,Offer D,Fiber Optic,23,Yes,Month-to-Month,Bank Withdrawal,96.8,1743.05,0,1945.97,Stayed
0480-KYJVA,Female,42,95835,38.685069,-121.543709,72,None,,,,Two Year,Credit Card,24.25,1784.5,0,5161.94,Stayed
0481-SUMCB,Female,74,95947,40.160386,-120.835428,45,Offer B,Fiber Optic,15,Yes,One Year,Bank Withdrawal,102.15,4735.35,0,6270.75,Stayed
0484-FFVBJ,Male,43,95437,39.455555,-123.683979,32,None,DSL,12,Yes,One Year,Bank Withdrawal,64.85,2010.95,0,2507.59,Stayed
0484-JPBRU,Male,23,94954,38.235021,-122.557332,41,None,,,,Month-to-Month,Bank Withdrawal,25.25,996.45,0,2686.06,Stayed
0485-ZBSLN,Male,52,92254,33.543835,-115.993906,65,None,,,,Two Year,Credit Card,24.75,1715.1,0,4087.6,Stayed
0486-HECZI,Male,37,90504,33.867257,-118.330794,55,None,Fiber Optic,27,Yes,Month-to-Month,Bank Withdrawal,96.75,5238.9,0,7937.2,Churned
0486-LGCCH,Male,48,92394,34.567058,-117.362329,11,Offer D,,,,Two Year,Credit Card,19.65,225.75,0,674.11,Stayed
0487-CRLZF,Female,58,92064,32.984395,-117.013454,49,Offer B,DSL,13,Yes,Two Year,Bank Withdrawal,74.45,3721.9,0,4089.89,Stayed
0487-RPVUM,Male,49,95041,37.051166,-122.056194,61,None,Fiber Optic,28,Yes,Month-to-Month,Bank Withdrawal,99.4,5943.65,0,6867.8,Stayed
0487-VVUVK,Male,49,93109,34.406256,-119.726936,25,None,,,,Month-to-Month,Credit Card,19.15,477.6,0,954.85,Stayed
0488-GSLFR,Female,41,95983,40.053684,-120.743116,1,None,Fiber Optic,27,Yes,Month-to-Month,Bank Withdrawal,69.5,69.5,0,77.81,Churned
0489-WMEMG,Female,61,95550,40.7666,-123.80458,23,Offer D,Cable,53,Yes,One Year,Bank Withdrawal,49.45,1119.35,0,1713.9,Stayed
0491-KAPQG,Male,28,91962,32.800671,-116.483363,21,Offer D,Fiber Optic,42,Yes,Month-to-Month,Bank Withdrawal,73.7,1558.7,0,2158.04,Stayed
0495-RVCBF,Female,39,95401,38.460517,-122.790335,1,None,Fiber Optic,26,Yes,Month-to-Month,Bank Withdrawal,79.7,79.7,0,113.58,Churned
0495-ZBNGW,Male,78,94021,37.266388,-122.26308,5,None,Fiber Optic,14,No,Month-to-Month,Bank Withdrawal,-1,343.95,20,397.25,Churned
0496-AHOOK,Male,61,95914,39.396585,-121.38029,24,Offer C,Cable,30,Yes,One Year,Bank Withdrawal,74.4,1712.9,0,2501.54,Stayed
0504-HHAPI,Female,72,95637,38.830739,-122.196202,27,None,Fiber Optic,11,Yes,Month-to-Month,Credit Card,88.3,2467.75,0,2925.13,Churned
0505-SPOOW,Female,41,92508,33.885499,-117.324959,70,Offer A,,,,Two Year,Bank Withdrawal,19.8,1397.65,0,2217.35,Stayed
0506-LVNGN,Female,78,95742,38.591134,-121.161585,5,None,Fiber Optic,9,Yes,Month-to-Month,Credit Card,75.55,349.65,0,561.3,Churned
0506-YLVKJ,Male,54,93666,36.545353,-119.338535,46,None,,,,Two Year,Credit Card,20.2,917.45,0,3029.77,Stayed
0508-OOLTO,Female,33,92310,35.349241,-116.770281,2,None,Fiber Optic,10,Yes,Month-to-Month,Bank Withdrawal,71.65,135.75,0,193.81,Joined
0508-SQWPL,Female,32,91941,32.759327,-116.99726,57,Offer B,,,,Two Year,Bank Withdrawal,20.1,1087.7,0,2607.89,Stayed
0511-JTEOY,Female,41,95923,40.171312,-121.120605,1,Offer E,Fiber Optic,9,Yes,Month-to-Month,Mailed Check,71.1,71.1,0,81.29,Churned
0512-FLFDW,Female,74,92060,33.309852,-116.823091,60,None,Fiber Optic,26,Yes,One Year,Credit Card,100.5,6029,0,7689.8,Stayed
0513-RBGPE,Male,57,92091,32.99356,-117.207121,37,None,DSL,9,Yes,Two Year,Credit Card,62.8,2278.75,0,2428.28,Stayed
0515-YPMCW,Male,42,95116,37.350284,-121.852855,1,None,Fiber Optic,8,No,Month-to-Month,Credit Card,70.45,70.45,10,123.32,Churned
0516-OOHAR,Male,39,90290,34.115192,-118.61017,28,None,Fiber Optic,13,Yes,One Year,Bank Withdrawal,100.35,2799,0,3015.44,Stayed
0516-QREYC,Female,78,95607,38.681651,-122.130569,24,None,,,,Two Year,Credit Card,20.3,459.95,0,901.31,Stayed
0516-UXRMT,Female,27,93033,34.156629,-119.117218,62,None,Fiber Optic,47,Yes,One Year,Bank Withdrawal,92.05,5755.8,0,7222.15,Stayed
0516-VRYBW,Female,39,90680,33.801869,-117.995068,18,Offer D,,,,One Year,Bank Withdrawal,20.15,390.85,0,551.95,Churned
0516-WJVXC,Female,21,95818,38.556306,-121.495817,5,None,DSL,69,Yes,Month-to-Month,Bank Withdrawal,54.2,308.25,0,326.3,Churned
